chromosome	start	end	width	peak.location	chip	peak.location.new	target.ensembl.id	target.gene.name	distance.to.gene	Huvec.cFos	Huvec.cFos.ChIP	Huvec.cJun	Huvec.cJun.ChIP	HUVEC_p65_TNF30.all	HUVEC_p65_TNF30.all.ChIP	HUVEC_p65_TNF30.with	HUVEC_p65_TNF30.with.ChIP	HUVEC_p65_TNF30.without	HUVEC_p65_TNF30.without.ChIP	hikackedEnhancers_hg18	hikackedEnhancers_hg18.ChIP
chr17	72788347	72789580	1234	72788657	35	72788657	ENSG00000184640	SEPT9	38540	TRUE	26	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	75398089	75399183	1095	75398481	35	75398481	ENSG00000141570	CBX8	-12996	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	75734868	75735690	823	75735177	35	75735177	ENSG00000141543	EIF4A3	356	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	77225376	77226149	774	77225613	35	77225613	ENSG00000182446	NPLOC4	1168	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	2702839	2704541	1703	2703914	35	2703914	ENSG00000132359	GARNL4	-57432	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	4560149	4561195	1047	4560742	35	4560742	ENSG00000141480	ARRB2	-209	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	17667390	17668072	683	17667786	35	17667786	ENSG00000207839	hsa-mir-33b	-9816	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	38736731	38738349	1619	38737783	35	38737783	ENSG00000184988	TMEM106A	-18363	FALSE	NA	FALSE	NA	TRUE	38	FALSE	NA	TRUE	38	TRUE	22
chr17	43328426	43329150	725	43328858	35	43328858	ENSG00000167182	SP2	-343	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	62671133	62672978	1846	62671898	35	62671898	ENSG00000198265	HELZ	-117	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	31974461	31975890	1430	31975281	35	31975281	ENSG00000005955	ZNF403	-364	FALSE	NA	FALSE	NA	TRUE	20	TRUE	20	FALSE	NA	TRUE	140
chr17	1078405	1080255	1851	1078943	34	1078943	ENSG00000205899	BHLHA9	41660	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	8473593	8474350	758	8474021	34	8474021	ENSG00000133026	MYH10	783	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	15480972	15481989	1018	15481629	34	15481629	ENSG00000221926	CDRT1	-17886	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	15630078	15630813	736	15630328	34	15630328	ENSG00000179277	MEIS3P1	561	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	22704652	22705287	636	22705048	34	22705048	ENSG00000109046	WSB1	-59815	TRUE	110	TRUE	139	TRUE	65	FALSE	NA	TRUE	65	TRUE	195
chr17	23756928	23757596	669	23757287	34	23757287	ENSG00000076351	SLC46A1	68	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	24302135	24302840	706	24302626	34	24302626	ENSG00000109118	PHF12	8	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	26900484	26901233	750	26901016	34	26901016	ENSG00000207614	hsa-mir-193a	10112	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	28272813	28274648	1836	28273367	34	28273367	ENSG00000006042	TMEM98	5674	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	55396620	55397175	556	55396865	34	55396865	ENSG00000189050	RNFT1	34	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	63706649	63707526	878	63707131	34	63707131	ENSG00000183600	AC005332.1-3	-559	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	72092566	72094095	1530	72093588	34	72093588	ENSG00000070731	ST6GALNAC2	-64	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	75431367	75432958	1592	75432602	34	75432602	ENSG00000141582	CBX4	-4794	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	78199002	78200166	1165	78199411	34	78199411	ENSG00000141580	WDR45L	101	FALSE	NA	FALSE	NA	TRUE	27	TRUE	27	FALSE	NA	TRUE	89
chr17	1366337	1367178	842	1366534	34	1366534	ENSG00000132376	SKIP	185	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	44065585	44066465	881	44065878	34	44065878	ENSG00000210741	hsa-mir-196a-1	-958	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	1873844	1876219	2376	1875213	33	1875213	ENSG00000108963	DPH1	4968	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	2605029	2606082	1054	2605652	33	2605652	ENSG00000221200	hsa-mir-1253	-7426	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	3794722	3795530	809	3795073	33	3795073	ENSG00000074370	ATP2A3	19418	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	4783816	4784189	374	4783995	33	4783995	ENSG00000108528	SLC25A11	68	FALSE	NA	FALSE	NA	TRUE	23	FALSE	NA	TRUE	23	TRUE	99
chr17	7081735	7082563	829	7082112	33	7082112	ENSG00000040633	PHF23	1437	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	17544231	17544969	739	17544429	33	17544429	ENSG00000108557	RAI1	-18917	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	18102195	18103790	1596	18102439	33	18102439	ENSG00000177731	FLII	341	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	18932728	18933526	799	18933092	33	18933092	ENSG00000214845	AC007952.5	3920	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	19999632	20000667	1036	20000118	33	20000118	ENSG00000212186	U6	-29721	FALSE	NA	FALSE	NA	TRUE	27	TRUE	27	FALSE	NA	FALSE	NA
chr17	24356499	24357372	874	24357109	33	24357109	ENSG00000063015	SEZ6	98	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	32152564	32153111	548	32152835	33	32152835	ENSG00000223276	7SK	-40073	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	34607196	34607745	550	34607548	33	34607548	ENSG00000067191	CACNB1	-120	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	38083188	38084002	815	38083701	33	38083701	ENSG00000068137	PLEKHH3	-1206	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	35
chr17	38166276	38167222	947	38166861	33	38166861	ENSG00000197291	AC100793.8	-60	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	41676280	41677423	1144	41676876	33	41676876	ENSG00000177050	AC005829.1-1	364	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	45549257	45550100	844	45549842	33	45549842	ENSG00000167100	SAMD14	12334	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	55823768	55824786	1019	55824580	33	55824580	ENSG00000170832	USP32	-212	FALSE	NA	FALSE	NA	TRUE	20	FALSE	NA	TRUE	20	FALSE	NA
chr17	70479757	70480776	1020	70480454	33	70480454	ENSG00000167861	C17orf28	-30	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	72217999	72218933	935	72218228	33	72218228	ENSG00000182534	MXRA7	454	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	77100480	77101393	914	77101095	33	77101095	ENSG00000184009	ACTG1	-6673	TRUE	22	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	77843358	77843931	574	77843722	33	77843722	ENSG00000141551	CSNK1D	-18860	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	29942	32031	2090	31569	33	31569	ENSG00000187939	DOC2BL	-299	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	2574094	2575459	1366	2574835	33	2574835	ENSG00000132361	KIAA0664	-20241	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	40674665	40675385	721	40675085	33	40675085	ENSG00000184922	FMNL1	-20010	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	52024760	52025297	538	52025023	33	52025023	ENSG00000183691	NOG	1251	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	71579934	71580462	529	71580158	33	71580158	ENSG00000167881	SRP68	44	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	76810854	76812057	1204	76811315	33	76811315	ENSG00000141577	AZI1	31	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	7172945	7173526	582	7173258	32	7173258	ENSG00000215041	NEURL4	104	FALSE	NA	FALSE	NA	TRUE	24	FALSE	NA	TRUE	24	FALSE	NA
chr17	8864942	8865919	978	8865659	32	8865659	ENSG00000065320	NTN1	-75	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	10541150	10542043	894	10541785	32	10541785	ENSG00000170222	C17orf48	-133	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	14141203	14141893	691	14141645	32	14141645	ENSG00000125430	HS3ST3B1	3530	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	21160516	21161687	1172	21160907	32	21160907	ENSG00000034152	MAP2K3	-32346	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	24527652	24528274	623	24528022	32	24528022	ENSG00000196535	MYO18A	3511	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	27267865	27268667	803	27268105	32	27268105	ENSG00000108651	UTP6	-15263	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	35549997	35550723	727	35550411	32	35550411	ENSG00000108349	CASC3	-378	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	38185885	38186693	809	38186119	32	38186119	ENSG00000126562	WNK4	103	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	39747860	39748540	681	39748220	32	39748220	ENSG00000108309	RUNDC3A	-6730	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	39957659	39958386	728	39957982	32	39957982	ENSG00000186566	GPATCH8	-21654	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	43480498	43481055	558	43480839	32	43480839	ENSG00000082641	NFE2L1	-119	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	96
chr17	44376902	44377420	519	44377101	32	44377101	ENSG00000159210	SNF8	52	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	44582236	44582931	696	44582587	32	44582587	ENSG00000167080	B4GALNT2	-17433	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	45858035	45858849	815	45858439	32	45858439	ENSG00000167107	ACSF2	79	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	52392924	52393421	498	52393115	32	52393115	ENSG00000121058	COIL	295	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	53506043	53507005	963	53506365	32	53506365	ENSG00000121083	DYNLL2	9433	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	64019324	64019762	439	64019547	32	64019547	ENSG00000108946	PRKAR1A	158	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	72044829	72046273	1445	72045579	32	72045579	ENSG00000161544	CYGB	-18	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	72377163	72378138	976	72377558	32	72377558	ENSG00000167889	MGAT5B	-1425	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	76569328	76570095	768	76569883	32	76569883	ENSG00000176108	CHMP6	10407	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	6858600	6859306	707	6859006	32	6859006	ENSG00000161939	C17orf49	-158	FALSE	NA	TRUE	21	TRUE	94	TRUE	94	FALSE	NA	TRUE	127
chr17	37809776	37811057	1282	37810315	32	37810315	ENSG00000221020	AC107993.9	-5762	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	37827089	37827748	660	37827342	32	37827342	ENSG00000177469	PTRF	1458	TRUE	29	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	40865553	40866311	759	40865892	32	40865892	ENSG00000159314	SH3D20	1010	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	2251987	2252394	408	2252207	31	2252207	ENSG00000070444	MNT	-1103	FALSE	NA	FALSE	NA	TRUE	22	TRUE	22	FALSE	NA	TRUE	211
chr17	7697039	7697735	697	7697456	31	7697456	ENSG00000167874	TMEM88	1645	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	8589516	8590301	786	8590108	31	8590108	ENSG00000161973	CCDC42	-1229	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	17338981	17340062	1082	17339846	31	17339846	ENSG00000108551	RASD1	586	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	24094581	24095816	1236	24095377	31	24095377	ENSG00000076604	TRAF4	-227	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	40862593	40863579	987	40863291	31	40863291	ENSG00000159314	SH3D20	3611	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	45705424	45705957	534	45705587	31	45705587	ENSG00000167105	TMEM92	1245	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	50670451	50671184	734	50670794	31	50670794	ENSG00000108924	HLF	26526	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	58953998	58954722	725	58954353	31	58954353	ENSG00000173826	KCNH6	74	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	63446520	63446913	394	63446694	31	63446694	ENSG00000182481	KPNA2	15616	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	71860845	71861655	811	71861211	31	71861211	ENSG00000161542	PRPSAP1	315	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	73283516	73284796	1281	73284464	31	73284464	ENSG00000204283	AC015804.14	107300	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	76592249	76593182	934	76592627	31	76592627	ENSG00000222167	AC127496.5-4	-24	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	76826974	76827607	634	76827224	31	76827224	ENSG00000167302	C17orf56	226	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	76985802	76986273	472	76985995	31	76985995	ENSG00000171282	AC139149.5-1	1566	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	2250294	2251511	1218	2251236	31	2251236	ENSG00000070444	MNT	-132	FALSE	NA	FALSE	NA	TRUE	22	TRUE	22	FALSE	NA	TRUE	211
chr17	8227470	8228552	1083	8227754	31	8227754	ENSG00000161970	RPL26	-464	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	14145031	14146222	1192	14145762	31	14145762	ENSG00000125430	HS3ST3B1	-587	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	27616650	27618109	1460	27617372	31	27617372	ENSG00000141314	RHBDL3	-64	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	71261183	71261858	676	71261537	31	71261537	ENSG00000108479	GALK1	11338	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	42755848	42756511	664	42756240	31	42756240	ENSG00000178852	C17orf57	106	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	3813628	3814866	1239	3814457	30	3814457	ENSG00000074370	ATP2A3	34	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	7280697	7281630	934	7281241	30	7281241	ENSG00000181284	TMEM102	-1755	FALSE	NA	TRUE	38	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	7846999	7848068	1070	7847529	30	7847529	ENSG00000132518	GUCY2D	-816	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	8033260	8034257	998	8033617	30	8033617	ENSG00000196544	C17orf59	1333	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	14146484	14147018	535	14146741	30	14146741	ENSG00000125430	HS3ST3B1	-1566	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	24969035	24969730	696	24969400	30	24969400	ENSG00000167549	CORO6	4643	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	37245434	37246638	1205	37245812	30	37245812	ENSG00000141698	NT5C3L	168	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	38084966	38086159	1194	38085376	30	38085376	ENSG00000184451	CCR10	1995	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	38149944	38150826	883	38150575	30	38150575	ENSG00000108799	EZH1	-1	FALSE	NA	FALSE	NA	TRUE	31	TRUE	31	FALSE	NA	TRUE	40
chr17	44928567	44929321	755	44929019	30	44929019	ENSG00000064300	NGFR	-1365	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	46151664	46152073	410	46151866	30	46151866	ENSG00000108848	AC005921.3-1	97	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	50697693	50698219	527	50698044	30	50698044	ENSG00000108924	HLF	-724	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	53919807	53921085	1279	53920110	30	53920110	ENSG00000176160	HSF5	648	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	54187974	54189523	1550	54188155	30	54188155	ENSG00000175175	PPM1E	76	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	70367219	70367997	779	70367799	30	70367799	ENSG00000161509	GRIN2C	762	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	70568047	70568617	571	70568312	30	70568312	ENSG00000180901	KCTD2	-13438	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	31146038	31147209	1172	31146572	30	31146572	ENSG00000129270	MMP28	181	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	39146498	39147094	597	39146662	30	39146662	ENSG00000215964	AC055813.9	34432	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	39670620	39672087	1468	39671445	30	39671445	ENSG00000108312	UBTF	-17669	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr17	39643216	39644163	948	39643573	30	39643573	ENSG00000108312	UBTF	10203	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	96635	101267	4633	98264	223	98264	ENSG00000215585	AP001005.6-2	801	FALSE	NA	FALSE	NA	TRUE	128	FALSE	NA	TRUE	128	TRUE	150
chr18	16770879	16774484	3606	16773324	149	16773324	ENSG00000216205	AC036178.11	123108	FALSE	NA	FALSE	NA	TRUE	63	FALSE	NA	TRUE	63	TRUE	120
chr18	16764789	16768009	3221	16766310	89	16766310	ENSG00000216205	AC036178.11	130122	FALSE	NA	FALSE	NA	TRUE	26	FALSE	NA	TRUE	26	TRUE	43
chr18	42805330	42811086	5757	42808716	87	42808716	ENSG00000183791	TCEB3C	1731	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	42796057	42799185	3129	42796869	80	42796869	ENSG00000221927	TCEB3CL	7427	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	42799348	42805165	5818	42802788	80	42802788	ENSG00000221927	TCEB3CL	1508	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	101279	102658	1380	102443	76	102443	ENSG00000215585	AP001005.6-2	-3378	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	150
chr18	75968058	75968867	810	75968325	71	75968325	ENSG00000101544	ADNP2	-422	FALSE	NA	TRUE	106	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	16769260	16770852	1593	16770145	69	16770145	ENSG00000216205	AC036178.11	126287	FALSE	NA	FALSE	NA	TRUE	87	FALSE	NA	TRUE	87	TRUE	120
chr18	18969026	18971031	2006	18969566	69	18969566	ENSG00000134508	CABLES1	159	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	12397219	12398535	1317	12398293	67	12398293	ENSG00000141391	C18orf43	-365	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	42750787	42751814	1028	42751420	66	42751420	ENSG00000078043	PIAS2	44	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	57711611	57712997	1387	57712493	66	57712493	ENSG00000176641	RNF152	-521	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	12366645	12367814	1170	12366999	64	12366999	ENSG00000141385	AFG3L2	195	FALSE	NA	FALSE	NA	TRUE	31	FALSE	NA	TRUE	31	TRUE	134
chr18	54489227	54490558	1332	54490051	64	54490051	ENSG00000172175	MALT1	-453	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	59184647	59185911	1265	59185395	63	59185395	ENSG00000119537	FVT1	91	TRUE	38	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	71049058	71050833	1776	71050634	63	71050634	ENSG00000180011	ZADH2	-529	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	17574532	17576004	1473	17575519	62	17575519	ENSG00000101752	MIB1	24	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	46810260	46811472	1213	46810805	62	46810805	ENSG00000141646	SMAD4	-194	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	46976558	46978166	1609	46977481	61	46977481	ENSG00000176624	MEX3C	207	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	21183307	21184630	1324	21183817	60	21183817	ENSG00000198795	ZNF521	2297	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	5618345	5619528	1184	5618812	60	5618812	ENSG00000082397	EPB41L3	1828	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	2645187	2646243	1057	2645663	59	2645663	ENSG00000180715	AP001011.6-2	223	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	21185503	21186518	1016	21185780	59	21185780	ENSG00000198795	ZNF521	334	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	30327218	30328640	1423	30327631	59	30327631	ENSG00000134769	DTNA	-352	TRUE	31	TRUE	28	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	46659167	46660160	994	46659699	59	46659699	ENSG00000082212	ME2	-266	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	647328	648374	1047	647784	57	647784	ENSG00000176890	TYMS	-165	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	7556464	7558819	2356	7558358	57	7558358	ENSG00000173482	PTPRM	-541	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	75540552	75541544	993	75541041	57	75541041	ENSG00000060069	CTDP1	-252	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	43710420	43712048	1629	43711166	57	43711166	ENSG00000175387	SMAD2	344	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr18	12297719	12298903	1185	12298424	55	12298424	ENSG00000176014	TUBB6	-167	TRUE	45	TRUE	27	TRUE	32	FALSE	NA	TRUE	32	TRUE	105
chr18	9603957	9605368	1412	9604981	54	9604981	ENSG00000154845	PPP4R1	-375	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
